Scheme name	Locus tag	Description
wgMLST	YER_AA0985AA_04008	hypothetical protein
wgMLST	YER_AA0985AA_04009	hypothetical protein
wgMLST	YER_AA0985AA_04010	hypothetical protein
wgMLST	YER_AA0985AA_04011	glycosyl transferase 2 family protein
wgMLST	YER_AA0985AA_04090	O-antigen chain length regulator
wgMLST	YER_AA0985AA_04128	integrase
wgMLST	YER_AA0985AA_04129	transcriptional regulator
wgMLST	YER_AA0985AA_04131	hypothetical protein
wgMLST	YER_AA0985AA_04132	"Type II secretory pathway, component PulD"
wgMLST	YER_AA0985AA_04133	hypothetical protein
wgMLST	YER_AA0985AA_04134	hypothetical protein
wgMLST	YER_AA0985AA_04135	hypothetical protein
wgMLST	YER_AA0985AA_04137	type II secretion system protein F
wgMLST	YER_AA0985AA_04139 (pilD)	"Type II secretory pathway, prepilin signal peptidase PulO and peptidase"
wgMLST	YER_AA0985AA_04141	hypothetical protein
wgMLST	YER_AA0985AA_04142	hypothetical protein
wgMLST	YER_AA0985AA_04143	hypothetical protein
wgMLST	YER_AA0985AA_04144	hypothetical protein
wgMLST	YER_AA0985AA_04145	hypothetical protein
wgMLST	YER_AA0985AA_04146	hypothetical protein
wgMLST	YER_AA0985AA_04147	hypothetical protein
wgMLST	YER_AA0985AA_04148 (smvA)	major facilitator transporter
wgMLST	YER_AA0985AA_04149	glycogen synthesis protein GlgS
wgMLST	YER_AA0985AA_04150	hypothetical protein
wgMLST	YER_AA0985AA_04151	hypothetical protein
wgMLST	YER_AA0985AA_04152 (fimD)	hypothetical protein
wgMLST	YER_AA0985AA_04153	hypothetical protein
wgMLST	YER_AA0985AA_04154	hypothetical protein
wgMLST	YER_AA0985AA_04155	hypothetical protein
wgMLST	YER_AA0985AA_04156	inverse autotransporter beta-barrel domain-containing protein
wgMLST	YER_AA0985AA_04434	transposase
wgMLST	YER_AA0985AA_04441	ATPase AAA
wgMLST	YER_AA0988AA_02697	Phage-related lysozyme (muraminidase)
wgMLST	YER_AA0988AA_03111	hypothetical protein
wgMLST	YER_AA0988AA_03120	hypothetical protein
wgMLST	YER_AA0988AA_03130	hypothetical protein
wgMLST	YER_AA0988AA_03362	hypothetical protein
wgMLST	YER_AA0988AA_03712	hypothetical protein
wgMLST	YER_AA0988AA_03714	hypothetical protein
wgMLST	YER_AA0988AA_03716	hypothetical protein
wgMLST	YER_AA0988AA_03717	ATPase involved in DNA repair
wgMLST	YER_AA0988AA_03718	hypothetical protein
wgMLST	YER_AA0988AA_03719	hypothetical protein
wgMLST	YER_AA0988AA_03720	hypothetical protein
wgMLST	YER_AA0988AA_03721	ATPase AAA
wgMLST	YER_AA0988AA_03722 (hsdS)	hypothetical protein
wgMLST	YER_AA0988AA_03723 (hsdM)	DNA methyltransferase
wgMLST	YER_AA0988AA_03724 (hsdR)	restriction endonuclease subunit R
wgMLST	YER_AA0988AA_03730 (radC)	DNA repair protein RadC
wgMLST	YER_AA0988AA_03731 (cbtA)	toxin
wgMLST	YER_AA0988AA_03971	Uncharacterised protein
wgMLST	YER_AA0991AA_00045	phage tail length tape measure protein
wgMLST	YER_AA0991AA_00046	Uncharacterized ACR%2C YhhQ family COG1738
wgMLST	YER_AA0991AA_00049	hypothetical protein
wgMLST	YER_AA0991AA_00050	PLD-like domain protein
wgMLST	YER_AA0991AA_00054	hypothetical protein
wgMLST	YER_AA0991AA_00055 (recQ)	DEAD/DEAH box helicase
wgMLST	YER_AA0991AA_00056 (hepA)	helicase SNF2
wgMLST	YER_AA0991AA_00057	DGQHR domain-containing protein
wgMLST	YER_AA0991AA_00059	hypothetical protein
wgMLST	YER_AA0991AA_00060	hypothetical protein
wgMLST	YER_AA0991AA_00347	hypothetical protein
wgMLST	YER_AA0991AA_01424	hypothetical protein
wgMLST	YER_AA0991AA_01426	Uncharacterised protein
wgMLST	YER_AA0991AA_01555	hypothetical protein
wgMLST	YER_AA0991AA_02036	hypothetical protein
wgMLST	YER_AA0991AA_02143	hypothetical protein
wgMLST	YER_AA0991AA_02144	hypothetical protein
wgMLST	YER_AA0991AA_02199	hypothetical protein
wgMLST	YER_AA0991AA_02691	Uncharacterised protein
wgMLST	YER_AA0991AA_02817	hypothetical protein
wgMLST	YER_AA0991AA_03006	hypothetical protein
wgMLST	YER_AA0991AA_03301	Uncharacterised protein
wgMLST	YER_AA0991AA_03754	hypothetical protein
wgMLST	YER_AA0991AA_03755	hypothetical protein
wgMLST	YER_AA0991AA_03758	hemin importer ATP-binding subunit
wgMLST	YER_AA0991AA_03759	Uncharacterised protein
wgMLST	YER_AA0992AA_00001	hypothetical protein
wgMLST	YER_AA0992AA_00037	autotransporter adhesin
wgMLST	YER_AA0992AA_00038	hypothetical protein
wgMLST	YER_AA0992AA_00039	Uncharacterised protein
wgMLST	YER_AA0992AA_00208	hypothetical protein
wgMLST	YER_AA0992AA_00209 (apeE)	lipase
wgMLST	YER_AA0992AA_00210	hypothetical protein
wgMLST	YER_AA0992AA_00212	Nucleoside 2-deoxyribosyltransferase
wgMLST	YER_AA0992AA_00252	hypothetical protein
wgMLST	YER_AA0992AA_00259	Bacterial shufflon protein%2C N-terminal constant region
wgMLST	YER_AA0992AA_00299	isopropylmalate/homocitrate/citramalate synthase
wgMLST	YER_AA0992AA_00300	transporter
wgMLST	YER_AA0992AA_00309	hypothetical protein
wgMLST	YER_AA0992AA_00477	transcriptional regulator%2C y4mF family
wgMLST	YER_AA0992AA_00481 (hsdS)	restriction endonuclease subunit S
wgMLST	YER_AA0992AA_00482	HrgA protein
wgMLST	YER_AA0992AA_00553	hypothetical protein
wgMLST	YER_AA0992AA_00614	hypothetical protein
wgMLST	YER_AA0992AA_00671	hypothetical protein
wgMLST	YER_AA0992AA_00704	Uncharacterised protein
wgMLST	YER_AA0992AA_01015	glycosyl transferase
wgMLST	YER_AA0992AA_01016	Uncharacterised protein
wgMLST	YER_AA0992AA_01018	putative galactosyltransferase
wgMLST	YER_AA0992AA_01020	hypothetical protein
wgMLST	YER_AA0992AA_01142	hypothetical protein
wgMLST	YER_AA0992AA_01176	hypothetical protein
wgMLST	YER_AA0992AA_01177	hypothetical protein
wgMLST	YER_AA0992AA_01340	Uncharacterised protein
wgMLST	YER_AA0992AA_01492	hypothetical protein
wgMLST	YER_AA0992AA_01493	hypothetical protein
wgMLST	YER_AA0992AA_01520	Uncharacterised protein
wgMLST	YER_AA0992AA_01527	hypothetical protein
wgMLST	YER_AA0992AA_01818	hypothetical protein
wgMLST	YER_AA0992AA_01855	Domain of uncharacterised function (DUF1837)
wgMLST	YER_AA0992AA_01856	hypothetical protein
wgMLST	YER_AA0992AA_01865	hypothetical protein
wgMLST	YER_AA0992AA_02237 (fitD)	RTX toxin and Ca2+-binding protein
wgMLST	YER_AA0992AA_02260	hypothetical protein
wgMLST	YER_AA0992AA_02539 (cueO)	multicopper oxidase
wgMLST	YER_AA0992AA_02540	"Cytochrome c, mono- and diheme variant"
wgMLST	YER_AA0992AA_02541	cytochrome c
wgMLST	YER_AA0992AA_02542	methylamine dehydrogenase light chain
wgMLST	YER_AA0992AA_02543	methylamine dehydrogenase accessory protein MauD
wgMLST	YER_AA0992AA_02545	amine dehydrogenase
wgMLST	YER_AA0992AA_02546 (lasI)	N-acylhomoserine lactone synthase
wgMLST	YER_AA0992AA_02548 (parA)	ATPase involved in chromosome partitioning
wgMLST	YER_AA0992AA_02571	Serine rich protein
wgMLST	YER_AA0992AA_02574 (sipB)	type III secretion protein
wgMLST	YER_AA0992AA_02595	putative orf3
wgMLST	YER_AA0992AA_02603	hypothetical protein
wgMLST	YER_AA0992AA_02604	restin isoform b
wgMLST	YER_AA0992AA_02606	Membrane protein involved in colicin uptake
wgMLST	YER_AA0992AA_02688	Uncharacterised protein
wgMLST	YER_AA0992AA_02747	Uncharacterized protein conserved in bacteria%2C putative lipoprotein
wgMLST	YER_AA0992AA_02749	Uncharacterised protein
wgMLST	YER_AA0992AA_02758	hypothetical protein
wgMLST	YER_AA0992AA_02760	hypothetical protein
wgMLST	YER_AA0992AA_02872	hypothetical protein
wgMLST	YER_AA0992AA_02878	cytoplasmic protein
wgMLST	YER_AA0992AA_02887	hypothetical protein
wgMLST	YER_AA0992AA_02888	hypothetical protein
wgMLST	YER_AA0992AA_02889	hypothetical protein
wgMLST	YER_AA0992AA_02897	hypothetical protein
wgMLST	YER_AA0992AA_02898	hypothetical protein
wgMLST	YER_AA0992AA_02899	acyl carrier protein
wgMLST	YER_AA0992AA_02953	hypothetical protein
wgMLST	YER_AA0992AA_02965	hypothetical protein
wgMLST	YER_AA0992AA_02981 (higA)	transcriptional regulator
wgMLST	YER_AA0992AA_03100	Uncharacterised protein
wgMLST	YER_AA0992AA_03136	hypothetical protein
wgMLST	YER_AA0992AA_03397	hypothetical protein
wgMLST	YER_AA0992AA_03704 (motB)	flagellar motor protein MotB
wgMLST	YER_AA0992AA_03711 (flgK)	flagellar hook protein FlgK
wgMLST	YER_AA0992AA_03731	C4-dicarboxylate ABC transporter
wgMLST	YER_AA0992AA_03735	outer membrane autotransporter barrel domain-containing protein
wgMLST	YER_AA0992AA_03761 (pps)	"pyruvate, water dikinase"
wgMLST	YER_AA0992AA_03939	Uncharacterized conserved protein
wgMLST	YER_AA0992AA_03940	hypothetical protein
wgMLST	YER_AA0992AA_03942	Uncharacterised protein
wgMLST	YER_AA0992AA_03980 (fecR)	putative two-component system sensor protein
wgMLST	YER_AA0993AA_01397	hypothetical protein
wgMLST	YER_AA0993AA_01398	hypothetical protein
wgMLST	YER_AA0993AA_01400	hypothetical protein
wgMLST	YER_AA0993AA_01401	"type III restriction enzyme, res subunit"
wgMLST	YER_AA0993AA_01440	hypothetical protein
wgMLST	YER_AA0993AA_01479 (tadE)	tight adherance operon protein
wgMLST	YER_AA0993AA_01544	hypothetical protein
wgMLST	YER_AA0993AA_01545	hypothetical protein
wgMLST	YER_AA0993AA_01546	hypothetical protein
wgMLST	YER_AA0993AA_02124	Uncharacterised protein
wgMLST	YER_AA0993AA_02172	hypothetical protein
wgMLST	YER_AA0993AA_02175	hypothetical protein
wgMLST	YER_AA0993AA_02201	hypothetical protein
wgMLST	YER_AA0993AA_02216	hypothetical protein
wgMLST	YER_AA0993AA_02233	hypothetical protein
wgMLST	YER_AA0993AA_02422	hypothetical protein
wgMLST	YER_AA0993AA_04102	hypothetical protein
wgMLST	YER_AA0993AA_04127 (dcm)	prophage encoded DNA modification methylase
wgMLST	YER_AA0993AA_04145	siphovirus Gp157 family protein
wgMLST	YER_AA0993AA_04208 (rbsK)	carbohydrate kinase
wgMLST	YER_AA0993AA_04210 (rfbB)	dTDP-D-glucose-4%2C6-dehydratase
wgMLST	YER_AA0993AA_04211 (ascC)	hypothetical protein
wgMLST	YER_AA0998AA_00134	phage-like protein
wgMLST	YER_AA0998AA_00180	restriction endonuclease ScaI
wgMLST	YER_AA0998AA_00181 (yhdJ)	restriction endonuclease subunit M
wgMLST	YER_AA0998AA_00185	"site-specific recombinase, DNA invertase Pin"
wgMLST	YER_AA0998AA_00186	hypothetical protein
wgMLST	YER_AA0998AA_00187	hypothetical protein
wgMLST	YER_AA0998AA_00188	hypothetical protein
wgMLST	YER_AA0998AA_00518	phage protein
wgMLST	YER_AA0998AA_00633	hypothetical protein
wgMLST	YER_AA0998AA_00634	hypothetical protein
wgMLST	YER_AA0998AA_00635	Uncharacterised protein
wgMLST	YER_AA0998AA_00646	hypothetical protein
wgMLST	YER_AA0998AA_00647	hypothetical protein
wgMLST	YER_AA0998AA_01264	Alpha-tubulin suppressor and RCC1 domain-containing protein
wgMLST	YER_AA0998AA_01365	RTX toxin and Ca2+-binding protein
wgMLST	YER_AA0998AA_01390	"type VI secretion protein, partial"
wgMLST	YER_AA0998AA_01391	type VI secretion protein
wgMLST	YER_AA0998AA_01393	Beta-lactamase HcpA precursor
wgMLST	YER_AA0998AA_01804 (fhaB)	Possible hemagglutinin (DUF638)
wgMLST	YER_AA0998AA_01834	glycosaminoglycan attachment protein
wgMLST	YER_AA0998AA_01836	Retron-type RNA-directed DNA polymerase
wgMLST	YER_AA0998AA_01898	hypothetical protein
wgMLST	YER_AA0998AA_02467	AAA ATPase domain protein
wgMLST	YER_AA0998AA_02682	toxin RelE
wgMLST	YER_AA0998AA_02683	transcriptional regulator
wgMLST	YER_AA0998AA_02740	hypothetical protein
wgMLST	YER_AA0998AA_02798	hypothetical protein
wgMLST	YER_AA0998AA_03078 (rzpD)	Putative Rz endopeptidase from lambdoid prophage DLP12
wgMLST	YER_AA0998AA_03079	hypothetical protein
wgMLST	YER_AA0998AA_03080	hypothetical protein
wgMLST	YER_AA0998AA_03103	conserved hypothetical protein
wgMLST	YER_AA0998AA_03104	hypothetical protein
wgMLST	YER_AA0998AA_03115	acyltransferase
wgMLST	YER_AA0998AA_03256	hypothetical protein
wgMLST	YER_AA0998AA_03261	hypothetical protein
wgMLST	YER_AA0998AA_03263 (flgL)	flagellar hook-associated protein FlgL
wgMLST	YER_AA0998AA_03264 (flgK)	flagellar hook-associated protein FlgK
wgMLST	YER_AA0998AA_03467	Autotransporter adhesin
wgMLST	YER_AA0998AA_03552	hypothetical protein
wgMLST	YER_AA0998AA_03612	hypothetical protein
wgMLST	YER_AA0998AA_03624	hypothetical protein
wgMLST	YER_AA0998AA_03625	hypothetical protein
wgMLST	YER_AA0998AA_03896	hypothetical protein
wgMLST	YER_AA0999AA_00002	hypothetical protein
wgMLST	YER_AA0999AA_00310	GTP pyrophosphokinase
wgMLST	YER_AA0999AA_00311	hypothetical protein
wgMLST	YER_AA0999AA_00953	glycosyl transferase
wgMLST	YER_AA0999AA_00954	methyltransferase type 11
wgMLST	YER_AA0999AA_01116	acyltransferase
wgMLST	YER_AA0999AA_01779	WbcK protein
wgMLST	YER_AA0999AA_01904 (gspS)	bacterial chaperone lipo family protein
wgMLST	YER_AA0999AA_02744	hypothetical protein
wgMLST	YER_AA0999AA_02755	Protein of uncharacterised function (DUF1176)
wgMLST	YER_AA0999AA_02805	L-glyceraldehyde 3-phosphate reductase
wgMLST	YER_AA0999AA_03616	hypothetical protein
wgMLST	YER_AA0999AA_03618	hypothetical protein
wgMLST	YER_AA0999AA_03623	phage repressor
wgMLST	YER_AA0999AA_03629	Uncharacterised protein
wgMLST	YER_AA0999AA_03630	hypothetical protein
wgMLST	YER_AA0999AA_03660	hypothetical protein
wgMLST	YER_AA0999AA_03665	hypothetical protein
wgMLST	YER_AA0999AA_03666	hypothetical protein
wgMLST	YER_AA0999AA_04176 (symE)	endoribonuclease symE
wgMLST	YER_AA0999AA_04177	Contact-dependent inhibitor A
wgMLST	YER_AA1001AA_00551 (rpiB)	ribose 5-phosphate isomerase B
wgMLST	YER_AA1001AA_00552 (rpe)	ribulose-phosphate 3-epimerase
wgMLST	YER_AA1001AA_00624	hypothetical protein
wgMLST	YER_AA1001AA_00625	hypothetical protein
wgMLST	YER_AA1001AA_00627	integrase
wgMLST	YER_AA1001AA_00628	hypothetical protein
wgMLST	YER_AA1001AA_00629 (dcm)	DNA cytosine methyltransferase
wgMLST	YER_AA1001AA_00630	HNH endonuclease
wgMLST	YER_AA1001AA_00709	hypothetical protein
wgMLST	YER_AA1001AA_00716	Uncharacterised protein
wgMLST	YER_AA1001AA_00726	Protein of uncharacterised function (DUF2786)
wgMLST	YER_AA1001AA_00730	hypothetical protein
wgMLST	YER_AA1001AA_00732	hypothetical protein
wgMLST	YER_AA1001AA_01856	hypothetical protein
wgMLST	YER_AA1001AA_02149	hypothetical protein
wgMLST	YER_AA1001AA_02150	hypothetical protein
wgMLST	YER_AA1001AA_02151 (gmd)	"GDP-mannose 4,6-dehydratase"
wgMLST	YER_AA1001AA_02153 (ascC)	hypothetical protein
wgMLST	YER_AA1001AA_02155 (hddA)	dehydrogenase
wgMLST	YER_AA1001AA_02156 (gmhA)	putative phosphoheptose isomerase GmhA
wgMLST	YER_AA1001AA_02157 (hddC)	hypothetical protein
wgMLST	YER_AA1001AA_02447	hypothetical protein
wgMLST	YER_AA1001AA_02508	hypothetical protein
wgMLST	YER_AA1001AA_02855	hypothetical protein
wgMLST	YER_AA1001AA_02858	hypothetical protein
wgMLST	YER_AA1001AA_02859	hypothetical protein
wgMLST	YER_AA1001AA_02860	putative hemolysin
wgMLST	YER_AA1001AA_02889	L-galactonate transporter
wgMLST	YER_AA1001AA_02980	hypothetical protein
wgMLST	YER_AA1001AA_03361	UbiA prenyltransferase:PepSY-associated TM helix
wgMLST	YER_AA1001AA_03362	FAD-linked oxidase
wgMLST	YER_AA1001AA_03363	SDR family oxidoreductase
wgMLST	YER_AA1001AA_03364	hypothetical protein
wgMLST	YER_AA1001AA_03365	anchor NAD-dependent epimerase/dehydratase/dehydrogenase
wgMLST	YER_AA1001AA_03366	phytoene desaturase
wgMLST	YER_AA1001AA_03367	membrane protein
wgMLST	YER_AA1001AA_03756	Uncharacterised protein
wgMLST	YER_AA1001AA_03767	O-acetyltransferase OatA
wgMLST	YER_AA1001AA_04226	hypothetical protein
wgMLST	YER_AA1001AA_04247 (rfbD)	NAD(P)-dependent oxidoreductase
wgMLST	YER_AA1001AA_04248 (rfbC)	"dTDP-4-dehydrorhamnose 3,5-epimerase"
wgMLST	YER_AA1001AA_04249	sugar ABC transporter permease
wgMLST	YER_AA1001AA_04250	Teichoic acids export ATP-binding protein TagH
wgMLST	YER_AA1001AA_04251 (ligK)	putative transferase
wgMLST	YER_AA1001AA_04252	hypothetical protein
wgMLST	YER_AA1001AA_04253	Rhamnan synthesis protein F
wgMLST	YER_AA1001AA_04254	hypothetical protein
wgMLST	YER_AA1001AA_04255	hypothetical protein
wgMLST	YER_AA1002AA_00117	Uncharacterised protein
wgMLST	YER_AA1002AA_00337	DNA-binding protein
wgMLST	YER_AA1002AA_00619 (ilvB)	acetolactate synthase
wgMLST	YER_AA1002AA_00768	hypothetical protein
wgMLST	YER_AA1002AA_00769	isochorismatase
wgMLST	YER_AA1002AA_00777	Uncharacterised protein
wgMLST	YER_AA1002AA_01220	Uncharacterised protein
wgMLST	YER_AA1002AA_01313	Uncharacterised protein
wgMLST	YER_AA1002AA_01497	Uncharacterised protein
wgMLST	YER_AA1002AA_01879	excisionase
wgMLST	YER_AA1002AA_02719	hypothetical protein
wgMLST	YER_AA1002AA_02720	Uncharacterised protein
wgMLST	YER_AA1002AA_02724	SMC domain-containing protein
wgMLST	YER_AA1002AA_02729	RNA polymerase-binding protein DksA
wgMLST	YER_AA1002AA_02734	hypothetical protein
wgMLST	YER_AA1002AA_02747	hypothetical protein
wgMLST	YER_AA1002AA_02748	reverse transcriptase
wgMLST	YER_AA1002AA_02749	cold-shock protein
wgMLST	YER_AA1002AA_02764	toxin RelE
wgMLST	YER_AA1002AA_02765	transcriptional regulator
wgMLST	YER_AA1002AA_02774	Retron-type reverse transcriptase
wgMLST	YER_AA1002AA_02776	transcriptional regulator
wgMLST	YER_AA1002AA_02790	hypothetical protein
wgMLST	YER_AA1002AA_02810	Uncharacterised protein
wgMLST	YER_AA1002AA_03061	hypothetical protein
wgMLST	YER_AA1002AA_03166 (plc)	phosphatidylinositol diacylglycerol-lyase
wgMLST	YER_AA1002AA_03244 (proY)	hypothetical protein
wgMLST	YER_AA1002AA_03245	creatininase
wgMLST	YER_AA1002AA_03249	Protein of uncharacterised function (DUF1471)
wgMLST	YER_AA1002AA_03258	hypothetical protein
wgMLST	YER_AA1002AA_03270 (mdlC)	benzoylformate decarboxylase
wgMLST	YER_AA1002AA_03274	sodium:proton antiporter
wgMLST	YER_AA1002AA_03275	Isochorismatase family
wgMLST	YER_AA1002AA_03276	hypothetical protein
wgMLST	YER_AA1002AA_03277	hypothetical protein
wgMLST	YER_AA1002AA_03278	carboxymuconolactone decarboxylase
wgMLST	YER_AA1002AA_03281	LysR family transcriptional regulator
wgMLST	YER_AA1002AA_03282 (dkgA)	oxidoreductase
wgMLST	YER_AA1002AA_03610	Uncharacterised protein
wgMLST	YER_AA1002AA_04188	adhesin
wgMLST	YER_AA1003AA_00561 (glmE)	hypothetical protein
wgMLST	YER_AA1003AA_00562	hypothetical protein
wgMLST	YER_AA1003AA_00565	"tryptophan 2,3-dioxygenase"
wgMLST	YER_AA1003AA_00566	bifunctional cysteine desulfurase/selenocysteine lyase
wgMLST	YER_AA1003AA_00567	hypothetical protein
wgMLST	YER_AA1003AA_00568 (mhpA)	FAD-dependent oxidoreductase
wgMLST	YER_AA1003AA_00569 (ilvE)	branched-chain amino acid aminotransferase
wgMLST	YER_AA1003AA_00570	cyclase
wgMLST	YER_AA1003AA_00571 (hisC)	hypothetical protein
wgMLST	YER_AA1003AA_00572	hypothetical protein
wgMLST	YER_AA1003AA_00573	hypothetical protein
wgMLST	YER_AA1003AA_00574	hypothetical protein
wgMLST	YER_AA1003AA_00757	replication initiation protein
wgMLST	YER_AA1003AA_00792	hypothetical protein
wgMLST	YER_AA1003AA_00877	hypothetical protein
wgMLST	YER_AA1003AA_00878	hypothetical protein
wgMLST	YER_AA1003AA_00892	Helix-turn-helix domain
wgMLST	YER_AA1003AA_00927	membrane protein
wgMLST	YER_AA1003AA_01049	hypothetical protein
wgMLST	YER_AA1003AA_01050	DNA-binding protein
wgMLST	YER_AA1003AA_01051	prokaryotic E2 family E
wgMLST	YER_AA1003AA_01052	thiamine biosynthesis protein ThiF
wgMLST	YER_AA1003AA_01053	hypothetical protein
wgMLST	YER_AA1003AA_01054	hypothetical protein
wgMLST	YER_AA1003AA_01055 (hsdR)	putative type I restriction-modification system%2C restriction (R) subunit
wgMLST	YER_AA1003AA_01056 (hsdS)	type I restriction endonuclease subunit S
wgMLST	YER_AA1003AA_01057 (hsdM)	N-6 DNA methylase
wgMLST	YER_AA1003AA_01058	hypothetical protein
wgMLST	YER_AA1003AA_01060	Uncharacterised protein
wgMLST	YER_AA1003AA_01062	Protein of unknown function DUF3279
wgMLST	YER_AA1003AA_01064	Protein of uncharacterised function (DUF3296)
wgMLST	YER_AA1003AA_01065	hypothetical protein
wgMLST	YER_AA1003AA_01066	hypothetical protein
wgMLST	YER_AA1003AA_01432	hypothetical protein
wgMLST	YER_AA1003AA_01539	hypothetical protein
wgMLST	YER_AA1003AA_01540 (dcm)	DNA (cytosine-5-)-methyltransferase
wgMLST	YER_AA1003AA_01541	histidine kinase
wgMLST	YER_AA1003AA_01542	hypothetical protein
wgMLST	YER_AA1003AA_01543	hypothetical protein
wgMLST	YER_AA1003AA_01544	hypothetical protein
wgMLST	YER_AA1003AA_01545	hypothetical protein
wgMLST	YER_AA1003AA_01549	MuA-transposase/repressor protein CI DNA-binding
wgMLST	YER_AA1003AA_01551	hypothetical protein
wgMLST	YER_AA1003AA_01552 (radC)	DNA repair protein
wgMLST	YER_AA1003AA_01553 (xerD)	integrase
wgMLST	YER_AA1003AA_01554	hypothetical protein
wgMLST	YER_AA1003AA_01556	hypothetical protein
wgMLST	YER_AA1003AA_01557	hypothetical protein
wgMLST	YER_AA1003AA_01558	hypothetical protein
wgMLST	YER_AA1003AA_01813	hypothetical protein
wgMLST	YER_AA1003AA_01983	Rha family transcriptional regulator
wgMLST	YER_AA1003AA_02005	ATPase AAA
wgMLST	YER_AA1003AA_02034	hypothetical protein
wgMLST	YER_AA1003AA_02035	"Taurine catabolism dioxygenase TauD, TfdA family"
wgMLST	YER_AA1003AA_02095	hypothetical protein
wgMLST	YER_AA1003AA_02170 (uvrD)	RNA helicase
wgMLST	YER_AA1003AA_02171	ATP-dependent endonuclease
wgMLST	YER_AA1003AA_02172	hypothetical protein
wgMLST	YER_AA1003AA_02173 (hsdM)	type I restriction-modification system subunit M
wgMLST	YER_AA1003AA_02174 (hsdS)	hypothetical protein
wgMLST	YER_AA1003AA_02235	hypothetical protein
wgMLST	YER_AA1003AA_02236	O-antigen export system permease RfbD
wgMLST	YER_AA1003AA_02237	Teichoic acid export ATP-binding protein TagH
wgMLST	YER_AA1003AA_02238	"Glycosyl transferase, group 2 family protein"
wgMLST	YER_AA1003AA_02239	HAD superfamily hydrolase
wgMLST	YER_AA1003AA_02240	putative glycosyl transferase
wgMLST	YER_AA1003AA_02241	putative glycosyl transferase family 2
wgMLST	YER_AA1003AA_02242 (rfbC)	"dTDP-4-dehydrorhamnose 3,5-epimerase"
wgMLST	YER_AA1003AA_02243 (rfbD)	NAD(P)-dependent oxidoreductase
wgMLST	YER_AA1003AA_02244	amino acid oxidase
wgMLST	YER_AA1003AA_02245	glycosyl transferase family 2
wgMLST	YER_AA1003AA_02246	soluble pyridine nucleotide transhydrogenase
wgMLST	YER_AA1003AA_02247	hydroxypyruvate isomerase
wgMLST	YER_AA1003AA_02248	multidrug efflux transporter protein
wgMLST	YER_AA1003AA_02249	glycosyl transferase family 2
wgMLST	YER_AA1003AA_02250	hypothetical protein
wgMLST	YER_AA1003AA_02251	Uncharacterised protein
wgMLST	YER_AA1003AA_02831	transcriptional regulator
wgMLST	YER_AA1003AA_02832	addiction module toxin RelE
wgMLST	YER_AA1003AA_03137	hypothetical protein
wgMLST	YER_AA1003AA_03427	ATPase AAA
wgMLST	YER_AA1003AA_03453	hypothetical protein
wgMLST	YER_AA1003AA_03454	mu-like prophage I family protein
wgMLST	YER_AA1003AA_03459	hypothetical protein
wgMLST	YER_AA1003AA_03504	Uncharacterised protein
wgMLST	YER_AA1003AA_03505	hypothetical protein
wgMLST	YER_AA1003AA_03508	hypothetical protein
wgMLST	YER_AA1003AA_03516	hypothetical protein
wgMLST	YER_AA1003AA_03519	hypothetical protein
wgMLST	YER_AA1003AA_03522	hypothetical protein
wgMLST	YER_AA1003AA_03557	hypothetical protein
wgMLST	YER_AA1003AA_04078	hypothetical protein
wgMLST	YER_AA1003AA_04394	hypothetical protein
wgMLST	YER_AA1003AA_04396	hypothetical protein
wgMLST	YER_AA1003AA_04676	hypothetical protein
wgMLST	YER_AA1008AA_00183	phage inner membrane protein
wgMLST	YER_AA1008AA_00184	phage SAM-dependent methyltransferase
wgMLST	YER_AA1008AA_00189	hypothetical protein
wgMLST	YER_AA1008AA_00190	fatty acid desaturase
wgMLST	YER_AA1008AA_00256	antibiotic biosynthesis monooxygenase
wgMLST	YER_AA1008AA_00257 (kefF)	NAD(P)H dehydrogenase
wgMLST	YER_AA1008AA_00258	transcriptional regulator
wgMLST	YER_AA1008AA_00283	hypothetical protein
wgMLST	YER_AA1008AA_00284	yCII-related protein
wgMLST	YER_AA1008AA_00285	LysR family transcriptional regulator
wgMLST	YER_AA1008AA_00411	isochorismatase
wgMLST	YER_AA1008AA_00412 (nemR)	"transcriptional regulator, TetR family"
wgMLST	YER_AA1008AA_00569	hypothetical protein
wgMLST	YER_AA1008AA_00629 (modD)	molybdenum transporter ModD
wgMLST	YER_AA1008AA_00630 (potG)	iron ABC transporter ATP-binding protein
wgMLST	YER_AA1008AA_00631 (modB)	ABC transporter
wgMLST	YER_AA1008AA_00632 (modA)	"molybdate ABC transporter, periplasmic molybdate-binding protein"
wgMLST	YER_AA1008AA_00744	hypothetical protein
wgMLST	YER_AA1008AA_00745	haloacid dehalogenase
wgMLST	YER_AA1008AA_00751	Fe-S cluster assembly protein NifU
wgMLST	YER_AA1008AA_00753	GCN5 family acetyltransferase
wgMLST	YER_AA1008AA_00754 (emrE)	multidrug DMT transporter
wgMLST	YER_AA1008AA_00755	ABC transporter ATP-binding protein
wgMLST	YER_AA1008AA_00758	unnamed protein product
wgMLST	YER_AA1008AA_00759	hypothetical protein
wgMLST	YER_AA1008AA_00760 (ulaG)	L-ascorbate-6-phosphate lactonase
wgMLST	YER_AA1008AA_00761 (ulaD)	putative L-ascorbate-6-phosphate lactonase ulaG
wgMLST	YER_AA1008AA_00762 (ulaA)	PTS ascorbate transporter subunit IIC
