Scheme name	Locus tag	Description
wgMLST	STMDT12_RS19670 (ugpE)	ABC transporter permease
wgMLST	STMDT12_RS19675	phosphodiesterase
wgMLST	STMDT12_RS19685 (ugpB)	ABC transporter substrate-binding protein
wgMLST	STMDT12_RS19690	transposase
wgMLST	STMDT12_RS19725	hypothetical protein
wgMLST	STMDT12_RS19730	thioredoxin
wgMLST	STMDT12_RS19735	ABC transporter ATP-binding protein
wgMLST	STMDT12_RS19740	ABC transporter permease
wgMLST	STMDT12_RS19745	ABC transporter permease
wgMLST	STMDT12_RS19750	YHS domain protein
wgMLST	STMDT12_RS19755 (p19)	iron transporter
wgMLST	STMDT12_RS19760 (efeU)	iron permease
wgMLST	STMDT12_RS19765 (nqrC)	NADH:ubiquinone reductase (Na(+)-transporting) subunit C
wgMLST	STMDT12_RS19850	OXA-1 family class D beta-lactamase
wgMLST	STMDT12_RS24310	Predicted restriction endonuclease (plasmid)
wgMLST	STMDT12_RS24315	hypothetical protein
wgMLST	STMDT12_RS24320	hypothetical protein
wgMLST	STMDT12_RS24325	tunicamycin resistance protein
wgMLST	STMDT12_RS24330 (aac)	AAC(3) family aminoglycoside 3-N-acetyltransferase
wgMLST	STMDT12_RS24345 (chrA)	chromate transporter
wgMLST	STMMW_00041 (yaaA)	hypothetical protein
wgMLST	STMMW_00081 (yaaH)	YaaH protein
wgMLST	STMMW_00121 (dnaJ)	molecular chaperone DnaJ
wgMLST	STMMW_00161	membrane protein
wgMLST	STMMW_00181	chitinase
wgMLST	STMMW_00201 (bcfA)	fimbriae-like adhesin SfmA
wgMLST	STMMW_00211 (bcfB)	Fimbrial periplasmic chaperone SfmC
wgMLST	STMMW_00221 (bcfC)	outer membrane usher protein FimD
wgMLST	STMMW_00231 (bcfD)	Fimbriae-like adhesin SfmH
wgMLST	STMMW_00241 (bcfE)	fimbrial protein BcfE
wgMLST	STMMW_00251 (bcfF)	fimbrial protein BcfF
wgMLST	STMMW_00261 (bcfG)	putative fimbrial chaperone YcbF precursor
wgMLST	STMMW_00271 (bcfH)	thiol-disulfide isomerase
wgMLST	STMMW_00281	membrane protein
wgMLST	STMMW_00291	transcriptional regulator
wgMLST	STMMW_00301	Putative LysR family transcriptional regulator
wgMLST	STMMW_00311	Putative transcription regulator
wgMLST	STMMW_00331	aryl sulfotransferase
wgMLST	STMMW_00341	"multifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'-nucleotidase/3'-nucleotidase"
wgMLST	STMMW_00351	putative outer membrane/exported protein
wgMLST	STMMW_00371	anaerobic sulfatase maturase
wgMLST	STMMW_00381	Putative cytoplasmic protein
wgMLST	STMMW_00391	arylsulfatase
wgMLST	STMMW_00411 (nhaR)	transcriptional activator protein NhaR
wgMLST	STMMW_00421 (xylS)	glycoside hydrolase%2C family 31
wgMLST	STMMW_00431	Xyloside transporter XynT
wgMLST	STMMW_00451 (yaaY)	hypothetical protein
wgMLST	STMMW_00491 (fkpB)	probable FkbB-type 16 kD peptidyl-prolyl cis-trans isomerase
wgMLST	STMMW_00511	putative nitrite reductase
wgMLST	STMMW_00521 (rihC)	non-specific ribonucleoside hydrolase RihC
wgMLST	STMMW_00531 (citB2)	probable C4-dicarboxylate response regulator dctR
wgMLST	STMMW_00541 (citA2)	sensor histidine kinase DpiB
wgMLST	STMMW_00571 (oadG)	oxaloacetate decarboxylase subunit gamma
wgMLST	STMMW_00581	Na(+)Citrate OH(-) antiporter
wgMLST	STMMW_00591 (citC2)	putative citrate lyase synthetase (citrate (pro-3S)-lyase ligase
wgMLST	STMMW_00601 (citD2)	citrate lyase gamma subunit
wgMLST	STMMW_00611 (citE2)	citrate (pro-3S)-lyase subunit beta
wgMLST	STMMW_00631 (citX2)	holo-ACP synthase CitX
wgMLST	STMMW_00641 (citG2)	2-(5'-triphosphoribosyl)-3'-dephospho CoA synthase
wgMLST	STMMW_00691 (carB)	carbamoyl phosphate synthase large subunit
wgMLST	STMMW_00711 (caiE)	carnitine operon protein CaiE
wgMLST	STMMW_00771 (fixA)	putative electron transfer flavoprotein subunit beta
wgMLST	STMMW_00811 (yaaU)	metabolite transporter
wgMLST	STMMW_00841	putative secreted protein
wgMLST	STMMW_00851	Probable secreted protein
wgMLST	STMMW_00871	membrane protein
wgMLST	STMMW_00881	sulfatase
wgMLST	STMMW_01031	YdcF-like/sfiX involved in mureinsynthesis
wgMLST	STMMW_01051	putative inner membrane protein
wgMLST	STMMW_01061	cytoplasmic protein
wgMLST	STMMW_01121 (thiQ)	thiamine import ATP-binding protein ThiQ
wgMLST	STMMW_01281 (ftsI)	peptidoglycan glycosyltransferase FtsI
wgMLST	STMMW_01561 (aroP)	"APC family, aromatic amino acid transporter"
wgMLST	STMMW_01651	HNH endonuclease
wgMLST	STMMW_01671 (kdgT)	2-keto-3-deoxygluconate permease 1
wgMLST	STMMW_01681	membrane protein
wgMLST	STMMW_01691 (pdxAb)	4-hydroxythreonine-4-phosphate dehydrogenase 2
wgMLST	STMMW_01701	DeoR family transcriptional regulator
wgMLST	STMMW_01801 (stiH)	Putative fimbriae
wgMLST	STMMW_01811 (stiC)	long polar fimbrial outer membrane usher protein
wgMLST	STMMW_01821 (stiB)	long polar fimbrial chaperone LpfB
wgMLST	STMMW_01831 (stiA)	fimbrial protein StiA
wgMLST	STMMW_01871 (panC)	pantoate--beta-alanine ligase
wgMLST	STMMW_02001 (fhuB)	Fe3+-hydroxamate ABC transporter permease FhuB
wgMLST	STMMW_02011 (stfA)	Major fimbrial subunit StfA
wgMLST	STMMW_02021 (stfC)	outer membrane usher protein
wgMLST	STMMW_02031 (stfD)	putative periplasmic fimbrial chaperone
wgMLST	STMMW_02041 (stfE)	minor fimbrial subunit stfe (putaive minor fimbrial subunit)
wgMLST	STMMW_02051 (stfF)	putative minor fimbrial subunit StfF
wgMLST	STMMW_02061 (stfG)	Minor fimbrial subunit StfG
wgMLST	STMMW_02071	outer membrane protein
wgMLST	STMMW_02111 (yadS)	putative membrane protein
wgMLST	STMMW_02161 (cdaR)	carbohydrate diacid transcriptional activator CdaR
wgMLST	STMMW_02391	chitinase class I
wgMLST	STMMW_02421 (mesJ)	tRNA lysidine(34) synthetase TilS
wgMLST	STMMW_02541 (dkgB)	"2,5-diketo-D-gluconic acid reductase B"
wgMLST	STMMW_02551 (yafC)	LysR family transcriptional regulator
wgMLST	STMMW_02561	putative drug efflux protein
wgMLST	STMMW_02581 (yafE)	S-adenosyl-L-methionine (SAM)-dependent methyltransferase PhcB
wgMLST	STMMW_02641 (sciA)	type VI secretion protein ImpA
wgMLST	STMMW_02651 (sciB)	type VI secretion protein ImpH
wgMLST	STMMW_02661 (sciC)	type VI secretion protein
wgMLST	STMMW_02671 (sciD)	type VI secretion system lysozyme-like protein
wgMLST	STMMW_02691 (sciE)	protein of avirulence locus ImpE
wgMLST	STMMW_02701 (sciF)	SPI-6 associated protein
wgMLST	STMMW_02711 (sciG)	ClpV1 family T6SS ATPase
wgMLST	STMMW_02731 (sciH)	type VI secretion system protein ImpB
wgMLST	STMMW_02741 (sciI)	EvpB family type VI secretion protein
wgMLST	STMMW_02751	invasol SirA
wgMLST	STMMW_02771 (sciJ)	putative exported protein
wgMLST	STMMW_02791 (sciK)	Hcp1 family type VI secretion system effector
wgMLST	STMMW_02811	Effector - Immunity System Tae4 / Tai4
wgMLST	STMMW_02831	putative periplasmic protein
wgMLST	STMMW_02851 (sciN)	type VI secretion system-associated lipoprotein
wgMLST	STMMW_02861 (sciO)	type VI secretion system-associated protein
wgMLST	STMMW_02871 (sciP)	putative type VI system protein
wgMLST	STMMW_02881 (sciQ)	Putative inner membrane protein
wgMLST	STMMW_02891 (sciR)	SciR Shiga-like toxin A subunit
wgMLST	STMMW_02901 (sciS)	type VI secretion protein IcmF
wgMLST	STMMW_02911 (sciT)	Putative cytoplasmic protein
wgMLST	STMMW_02921 (sciU)	putative periplasmic protein
wgMLST	STMMW_02931 (sciV)	"SPI-6 associated protein, partial"
wgMLST	STMMW_02941 (vgrS)	type VI secretion protein Vgr
wgMLST	STMMW_02951 (sciW)	Uncharacterized conserved protein
wgMLST	STMMW_02961 (rhs)	type IV secretion protein Rhs
wgMLST	STMMW_02971	hypothetical protein
wgMLST	STMMW_02991 (sciX)	hypothetical protein
wgMLST	STMMW_03011	hypothetical protein
wgMLST	STMMW_03041 (symE)	hypothetical protein
wgMLST	STMMW_03051	conserved hypothetical pathogenicity island protein
wgMLST	STMMW_03071	transposase
wgMLST	STMMW_03091 (safA)	Saf-pilin pilus formation protein SafA
wgMLST	STMMW_03101 (safB)	gram-negative pili assembly chaperone
wgMLST	STMMW_03111 (safC)	salmonella atypical fimbria outer membrane usher (SafC)
wgMLST	STMMW_03121 (safD)	fimbrial structural subunit
wgMLST	STMMW_03131 (ybeJ)	putative xylanase/chitin deacetylase
wgMLST	STMMW_03132	transcription regulator
wgMLST	STMMW_03133	transposase
wgMLST	STMMW_03151 (sinR)	transcriptional regulator
wgMLST	STMMW_03161	hypothetical protein
wgMLST	STMMW_03261 (prfH)	peptide chain release factor H
wgMLST	STMMW_03341 (int)	integrase
wgMLST	STMMW_03351 (xis)	excisionase
wgMLST	STMMW_03361 (EaC)	BTP1 predicted prophage protein
wgMLST	STMMW_03371 (EaG)	RNA-binding protein
wgMLST	STMMW_03391 (EaD)	BTP1 predicted prophage protein
wgMLST	STMMW_03411 (EaF)	BTP1 predicted prophage protein
wgMLST	STMMW_03421 (EaE)	ead/Ea22-like family protein
wgMLST	STMMW_03422	prophage protein
wgMLST	STMMW_03431 (abc2)	ABC transporter permease
wgMLST	STMMW_03441 (abc1)	RecBCD nuclease inhibitor
wgMLST	STMMW_03451 (erf)	recombinase
wgMLST	STMMW_03461 (arf)	antibiotic ABC transporter permease
wgMLST	STMMW_03471 (kil)	Phage Kil
wgMLST	STMMW_03481 (cIII)	lambda Phage CIII
wgMLST	STMMW_03491	predicted prophage protein
wgMLST	STMMW_03501	BTP1 predicted prophage protein
wgMLST	STMMW_03511 (ral)	restriction endonuclease
wgMLST	STMMW_03521 (N)	bacteriophage ST64T protein 24
wgMLST	STMMW_03522	predicted prophage protein
wgMLST	STMMW_03531 (st313-td)	prophage protein
wgMLST	STMMW_03551 (cro)	transcriptional regulator
wgMLST	STMMW_03561 (cII)	C1
wgMLST	STMMW_03571 (O)	DNA replication protein gp18
wgMLST	STMMW_03581 (P)	replicative DNA helicase
wgMLST	STMMW_03582	BTP1 predicted prophage protein
wgMLST	STMMW_03601	putative phage protein
wgMLST	STMMW_03602	predicted prophage protein
wgMLST	STMMW_03611	predicted prophage protein
wgMLST	STMMW_03621	predicted prophage protein
wgMLST	STMMW_03631 (ninB)	NinB protein
wgMLST	STMMW_03641 (ninE)	protein ninE
wgMLST	STMMW_03651 (ninF)	protein ninF
wgMLST	STMMW_03661 (ninG)	bacteriophage lambda NinG family protein
wgMLST	STMMW_03671 (ninY)	phage NinY
wgMLST	STMMW_03681	NinH gp27 Phage
wgMLST	STMMW_03691 (Q)	late gene antiterminator protein
wgMLST	STMMW_03711 (S)	holin
wgMLST	STMMW_03721 (R)	Phage lysozyme (muraminidase)
wgMLST	STMMW_03741 (rha)	Rha family transcriptional regulator
wgMLST	STMMW_03751 (pid)	predicted prophage protein
wgMLST	STMMW_03761	BTP1 predicted prophage protein
wgMLST	STMMW_03762	BTP1 hypothetical protein
wgMLST	STMMW_03771	DNA packaging protein gp3 (Terminase small subunit)
wgMLST	STMMW_03781	terminase large subunit
wgMLST	STMMW_03791	portal protein
wgMLST	STMMW_03801	scaffold protein
wgMLST	STMMW_03811	phage capsid protein
wgMLST	STMMW_03821	BTP1 predicted prophage protein
wgMLST	STMMW_03831	packaged DNA stabilization protein p27
wgMLST	STMMW_03841	"DNA stabilization, phage-associated"
wgMLST	STMMW_03851	Gp26
wgMLST	STMMW_03861	head assembly protein
wgMLST	STMMW_03871	DNA transfer protein gp7
wgMLST	STMMW_03881	Phage DNA transfer protein
wgMLST	STMMW_03891	DNA transfer protein 3
wgMLST	STMMW_03901	endorhamnosidase
wgMLST	STMMW_03911 (gtrC)	lipopolysaccharide modification acyltransferase
wgMLST	STMMW_03921 (gtrA)	bactoprenol-linked glucose transferase
wgMLST	STMMW_03931	predicted prophage protein
wgMLST	STMMW_03971	Q8zrj2 protein
wgMLST	STMMW_03981 (ynfM)	putative permease/MSF transporter
wgMLST	STMMW_03991 (leuC2)	3-isopropylmalate dehydratase large subunit
wgMLST	STMMW_04001 (leuD2)	3-isopropylmalate dehydratase small subunit 2
wgMLST	STMMW_04011	putative fumarylacetoacetate (FAA) hydrolase
wgMLST	STMMW_04021 (dehH)	Putative hydrolase or acyltransferase
wgMLST	STMMW_04031	LysR family transcriptional regulator
wgMLST	STMMW_04041	cytoplasmic protein
wgMLST	STMMW_04051	outer membrane protein
wgMLST	STMMW_04061 (stbE)	fimbrial assembly chaperone StbE
wgMLST	STMMW_04071 (stbD)	fimbriae; usher
wgMLST	STMMW_04081 (stbC)	fimbrial outer membrane usher protein StbC
wgMLST	STMMW_04091 (stbB)	"fimbrial chaperone protein StbB, partial"
wgMLST	STMMW_04101 (stbA)	fimbrial protein major type 1 subunit
wgMLST	STMMW_04111	putative transmembrane regulator
wgMLST	STMMW_04121	inner membrane protein
wgMLST	STMMW_04131	putative cyclic-di-GMP phosphodiesterase AdrB
wgMLST	STMMW_04141	putative transmembrane regulator
wgMLST	STMMW_04151	membrane protein
wgMLST	STMMW_04161	attachment invasion locus protein
wgMLST	STMMW_04171	transcriptional regulator
wgMLST	STMMW_04181	inner membrane protein
wgMLST	STMMW_04191	cytochrome c type biogenesis protein CycH
wgMLST	STMMW_04201 (oprM)	multidrug transporter
wgMLST	STMMW_04211 (gesB)	multidrug efflux RND transporter permease subunit
wgMLST	STMMW_04221 (gesA)	MexE family multidrug efflux RND transporter periplasmic adaptor subunit
wgMLST	STMMW_04241 (golS)	Cu(I)-responsive transcriptional regulator
wgMLST	STMMW_04251 (copZ)	Putative copper chaperone
wgMLST	STMMW_04311 (cydB)	"ubiquinol oxidase subunit II, cyanide insensitive"
wgMLST	STMMW_04321	putative inner membrane protein
wgMLST	STMMW_04331	AraC family transcriptional regulator
wgMLST	STMMW_04341 (foxA)	Ferrioxamine B receptor
wgMLST	STMMW_04431 (yaiU)	autotransporter/virulence factor
wgMLST	STMMW_04532	hypothetical protein
wgMLST	STMMW_04791	glyoxalase
wgMLST	STMMW_04801	DeoR family transcriptional regulator
wgMLST	STMMW_04821	membrane protein
wgMLST	STMMW_04961 (phnV)	"2-aminoethylphosphonate ABC transport system, membrane component PhnV"
wgMLST	STMMW_04971 (phnU)	2-aminoethylphosphonate ABC transporter permease subunit
wgMLST	STMMW_04981 (phnT)	2-aminoethylphosphonate ABC transport system ATP-binding subunit PhnT
wgMLST	STMMW_04991 (phnS)	probable periplasmic binding component of 2-aminoethylphosphonate transporter
wgMLST	STMMW_05001 (phnR)	probable regulator of 2-aminoethylphosphonate uptake and metabolism operon
wgMLST	STMMW_05011 (phnW)	2-aminoethylphosphonate--pyruvate aminotransferase
wgMLST	STMMW_05021 (phnX)	phosphonoacetaldehyde hydrolase
wgMLST	STMMW_05081	periplasmic protein
wgMLST	STMMW_05091	"tetratricopeptide repeat protein, partial"
wgMLST	STMMW_05391 (rpmE2)	50S ribosomal protein L31 type B
wgMLST	STMMW_05491	transposase
wgMLST	STMMW_05641 (ushA)	bifunctional UDP-sugar hydrolase/5'-nucleotidase
wgMLST	STMMW_05661 (ybaP)	TraB ligase
wgMLST	STMMW_05671	Secreted protein
wgMLST	STMMW_05801 (sfbA)	methionine ABC transporter ATPase
wgMLST	STMMW_05811 (sfbB)	putative ABC-type transport system ATPase component
wgMLST	STMMW_05821 (sfbC)	methionine ABC transporter permease
wgMLST	STMMW_05831 (ybbB)	tRNA 2-selenouridine(34) synthase MnmH
wgMLST	STMMW_05841 (ybbS)	HTH-type transcriptional activator AllS
wgMLST	STMMW_05851 (allA)	ureidoglycolate lyase
wgMLST	STMMW_05861 (allR)	IclR family transcriptional regulator
wgMLST	STMMW_05871 (gcl)	glyoxylate carboligase
wgMLST	STMMW_05881 (gip)	hydroxypyruvate isomerase
wgMLST	STMMW_05891 (garRa)	2-hydroxy-3-oxopropionate reductase
wgMLST	STMMW_05901	Major facilitator family transporter
wgMLST	STMMW_05911 (allP)	allantoin permease
wgMLST	STMMW_05921 (ybbY)	putative purine permease YbbY
wgMLST	STMMW_05941 (ylbA)	(S)-ureidoglycine aminohydrolase
wgMLST	STMMW_05951 (allC)	Zn-dependent hydrolase
wgMLST	STMMW_05961 (allD)	ureidoglycolate dehydrogenase
wgMLST	STMMW_05971 (fdrA)	acyl-CoA synthetase FdrA
wgMLST	STMMW_05981 (ylbE)	hypothetical protein
wgMLST	STMMW_05991 (ylbF)	carboxylase
wgMLST	STMMW_06001 (arcC)	carbamate kinase
wgMLST	STMMW_06061	Putative outer membrane protein
wgMLST	STMMW_06071	Putative inner membrane protein
wgMLST	STMMW_06081 (ybcI)	Putative membrane-bound metal-dependent hydrolase
wgMLST	STMMW_06191	diguanylate cyclase
wgMLST	STMMW_06231	putative membrane protein
wgMLST	STMMW_06241 (gtrBa)	bactoprenol glucosyl transferase
wgMLST	STMMW_06251 (gtrAa)	phage glucose translocase
wgMLST	STMMW_06361	NtrC family Transcriptional regulator
wgMLST	STMMW_06371	phosphosugar isomerase
wgMLST	STMMW_06381	sugar isomerase
wgMLST	STMMW_06391 (manZ)	"PTS mannose enzyme II, D component"
wgMLST	STMMW_06401 (manY)	PTS mannose transporter subunit IICD
wgMLST	STMMW_06411 (manX)	PTS mannose transporter subunit IIAB
wgMLST	STMMW_06421 (manX)	PTS mannose transporter subunit IIAB
wgMLST	STMMW_06491 (entD)	enterobactin synthase component D
wgMLST	STMMW_06711 (ybdO)	LysR family transcriptional regulator
wgMLST	STMMW_06751	component of anaerobic dehydrogenase
wgMLST	STMMW_06761	DMSO reductase subunit A
wgMLST	STMMW_06771	dimethyl sulfoxide reductase subunit B
wgMLST	STMMW_06781	anaerobic dimethyl sulfoxide reductase subunit C
wgMLST	STMMW_06851 (citX)	citrate lyase holo-ACP synthase
wgMLST	STMMW_07081 (cobC)	alpha ribazole-5'-P phosphatase
wgMLST	STMMW_07091 (cobD)	threonine-phosphate decarboxylase
wgMLST	STMMW_07141 (uxaA1)	probable hydrolase N-terminus STY0700
wgMLST	STMMW_07151 (uxaA2)	D-galactarate dehydratase / Altronate hydrolase
wgMLST	STMMW_07161	2-keto-3-deoxygluconate permease 2
wgMLST	STMMW_07191 (ybeQ)	"sel1 repeat-containing family protein, partial"
wgMLST	STMMW_07201 (ybeR)	protein ybeU
wgMLST	STMMW_07231 (ybeV)	molecular chaperone DnaJ
wgMLST	STMMW_07241 (hscC)	molecular chaperone HscC
wgMLST	STMMW_07251	putative conserved hypothetical protein
wgMLST	STMMW_07331 (ybeY)	rRNA maturation RNase YbeY
wgMLST	STMMW_07341 (phoL)	ATP-binding protein
wgMLST	STMMW_07371	inner membrane protein
wgMLST	STMMW_07531 (ybfE)	LexA regulated protein
wgMLST	STMMW_07541 (ybfF)	acyl-CoA esterase
wgMLST	STMMW_07721	hypothetical protein
wgMLST	STMMW_07731 (fimB)	DNA recombinase HbiF
wgMLST	STMMW_07741	probable membrane protein STY0757
wgMLST	STMMW_07751	transporter
wgMLST	STMMW_07761 (glf)	putative udp-galactopyranose mutase
wgMLST	STMMW_07771	glycosyl transferase
wgMLST	STMMW_07781	Putative glycosyl transferase
wgMLST	STMMW_07791	O-antigen export system permease rfbA
wgMLST	STMMW_07801	"polysaccharide export ABC transporter ATP-binding protein, partial"
wgMLST	STMMW_07811	glycosyltransferase cell wall biogenesis
wgMLST	STMMW_07821	glycosyl transferase
wgMLST	STMMW_07831	putative glycosyl transferase
wgMLST	STMMW_07881	membrane protein
wgMLST	STMMW_08001 (ybgE)	cyd operon protein YbgE
wgMLST	STMMW_08041 (tolA)	"cell envelope integrity inner membrane protein TolA, partial"
wgMLST	STMMW_08131 (fumB)	"Fumarate hydratase class I, aerobic/ L(+)-tartrate dehydratase beta subunit"
wgMLST	STMMW_08141 (fumA)	L(+)-tartrate dehydratase alpha subunit
wgMLST	STMMW_08151	LysR family transcriptional regulator
wgMLST	STMMW_08161	LysR family transcriptional regulator
wgMLST	STMMW_08171	cation transporter
wgMLST	STMMW_08211	Membrane protein associated with oxaloacetate decarboxylase
wgMLST	STMMW_08221	iron ABC transporter permease
wgMLST	STMMW_08231	cobalamin ABC transporter ATPase
wgMLST	STMMW_08291	Putative inner membrane protein
wgMLST	STMMW_08301 (modF)	molybdate ABC transporter ATP-binding protein ModF
wgMLST	STMMW_08361 (ybhA)	pyridoxal phosphatase
wgMLST	STMMW_08511	putative cytoplasmic protein
wgMLST	STMMW_08521 (slrP)	leucine-rich repeat protein SlrP
wgMLST	STMMW_08601 (ybhM)	integral membrane protein
wgMLST	STMMW_08611	putative inner membrane protein
wgMLST	STMMW_08621	membrane protein
wgMLST	STMMW_08741 (ybiB)	DNA-binding protein YbiB
wgMLST	STMMW_08891 (ybiT)	ABC-F family ATPase
wgMLST	STMMW_08901	membrane protein
wgMLST	STMMW_08921 (ybiU)	cytoplasmic protein
wgMLST	STMMW_08981 (ybiK)	isoaspartyl peptidase
wgMLST	STMMW_09051	CoA ester lyase
wgMLST	STMMW_09061 (fixA)	"Electron transfer flavoprotein subunit beta, mitochondrial Beta-ETF; Flags: Precursor"
wgMLST	STMMW_09071 (fixB)	"electron transfer flavoprotein subunit alpha, partial"
wgMLST	STMMW_09081 (acd)	acyl-CoA dehydrogenase
wgMLST	STMMW_09091	dehydrogenase
wgMLST	STMMW_09101	LysR family transcriptional regulator
wgMLST	STMMW_09111	D-beta-hydroxybutyrate permease
wgMLST	STMMW_09121 (yliI)	Soluble aldose sugar dehydrogenase yliI
wgMLST	STMMW_09201	DeoR family transcriptional regulator
wgMLST	STMMW_09331 (rumB)	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
wgMLST	STMMW_09601	integrase
wgMLST	STMMW_09602	transposase in ISSen1
wgMLST	STMMW_09611	transposase
wgMLST	STMMW_09721 (ftsK)	DNA translocase FtsK
wgMLST	STMMW_09771 (dmsB)	Anaerobic dimethyl sulfoxide reductase chain B
wgMLST	STMMW_09781 (dmsC)	dimethyl sulfoxide reductase subunit C
wgMLST	STMMW_09801 (ycaM)	amino acid permease
wgMLST	STMMW_09821	cytoplasmic protein
wgMLST	STMMW_09831 (sopD2)	pathogenicity island 1 protein SopD2
wgMLST	STMMW_09901 (ycaL)	peptidase M48
wgMLST	STMMW_10121 (lrp)	DNA-binding protein
wgMLST	STMMW_10131 (dpaL)	Putative diaminopropionate ammonia-lyase
wgMLST	STMMW_10141	Putative ion:amino acid symporter
wgMLST	STMMW_10161 (int)	bacteriophage integrase
wgMLST	STMMW_10171	excisionase (DUF1233)
wgMLST	STMMW_10221	predicted prophage protein
wgMLST	STMMW_10231	transcriptional regulator
wgMLST	STMMW_10261 (ydaV)	DNA replication protein DnaC
wgMLST	STMMW_10271	"DNA-binding protein, partial"
wgMLST	STMMW_10281	bacteriophage protein
wgMLST	STMMW_10291	predicted prophage protein
wgMLST	STMMW_10331	Gifsy-2 prophage molecular chaperone
wgMLST	STMMW_10341	Gifsy-2 prophage molecular chaperone
wgMLST	STMMW_10361	Putative bacteriophage protein
wgMLST	STMMW_10371	Putative lipoprotein
wgMLST	STMMW_10401 (rzpD)	putative bacteriophage lysozyme
wgMLST	STMMW_10411	terminase small subunit
wgMLST	STMMW_10421	phage terminase large subunit
wgMLST	STMMW_10422	"primosomal replication protein PriB/PriC domain protein, partial"
wgMLST	STMMW_10431	"phage portal protein, lambda family, partial"
wgMLST	STMMW_10441	bacteriophage Clp protease involved in capsid processing
wgMLST	STMMW_10451	putative RecA/RadA recombinase
wgMLST	STMMW_10461	ATP-binding protein
wgMLST	STMMW_10471	prophage minor tail protein Z
wgMLST	STMMW_10481	phage tail protein U
wgMLST	STMMW_10501	phage minor tail protein G
wgMLST	STMMW_10511	bacteriophage tail assembly chapterone - part of G+G' frameshift hybrid protein ; Lambda gpT homolog
wgMLST	STMMW_10531	Gifsy-2 prophage probable minor tail protein
wgMLST	STMMW_10541 (ompX)	Ail/OmpX
wgMLST	STMMW_10551 (sodCa)	Superoxide dismutase [Cu-Zn] 1
wgMLST	STMMW_10561	Gifsy-2 prophage minor tail protein
wgMLST	STMMW_10581	"bacteriophage lambda tail assembly protein I, partial"
wgMLST	STMMW_10591	"host specificity protein J, partial"
wgMLST	STMMW_10601	phage tail protein
wgMLST	STMMW_10611	"bacteriophage tail fiber assembly protein, partial"
wgMLST	STMMW_10661	Uncharacterised ACR%2C COG2135
wgMLST	STMMW_10671	predicted prophage protein
wgMLST	STMMW_10681 (gtgE)	bacteriophage encoded virulence factor
wgMLST	STMMW_10951	AraC family transcriptional regulator
wgMLST	STMMW_10991 (pipA)	pathogenicity island protein
wgMLST	STMMW_11001 (pipB)	PipB
wgMLST	STMMW_11011	conserved hypothetical inner membrane protein
wgMLST	STMMW_11041 (pipD)	peptidase family C69
wgMLST	STMMW_11051 (copS)	two-component sensor histidine kinase
wgMLST	STMMW_11351 (phoH)	"PhoB-dependent, ATP-binding pho regulon component"
wgMLST	STMMW_11361	"transcriptional regulator, RpiR family"
wgMLST	STMMW_11371	putative sialic acid transporter
wgMLST	STMMW_11381 (nanE)	N-acetylmannosamine-6-phosphate 2-epimerase
wgMLST	STMMW_11391 (nanM)	N-acetylneuraminic acid mutarotase
wgMLST	STMMW_11401	N-acetylneuraminic acid OM channel NanC
wgMLST	STMMW_11411	Sialic acid transporter NanT
wgMLST	STMMW_11421	putative oxidoreductase
wgMLST	STMMW_11701 (dinI)	DNA damage-inducible protein I
wgMLST	STMMW_11951 (rluC)	ribosomal large subunit pseudouridine synthase C
wgMLST	STMMW_11961	putative inner membrane lipoprotein
wgMLST	STMMW_11971	hypothetical protein
wgMLST	STMMW_12131 (fhuE)	Putative OMR family iron-siderophore receptor precursor
wgMLST	STMMW_12241 (ycfS)	transpeptidase
wgMLST	STMMW_12331 (sifA)	"secreted effector protein SifA, partial"
wgMLST	STMMW_12341 (potB)	spermidine/putrescine ABC transporter permease PotB
wgMLST	STMMW_12361 (pepT)	peptidase T
wgMLST	STMMW_12461	lipoprotein lprI Flags: Precursor
wgMLST	STMMW_12471 (rluB)	Ribosomal large subunit pseudouridine synthase E
wgMLST	STMMW_12481 (icdA)	isocitrate dehydrogenase (NADP(+))
wgMLST	STMMW_12491	bacteriophage protein
wgMLST	STMMW_12501 (envF)	EnvF
wgMLST	STMMW_12571	hypothetical protein
wgMLST	STMMW_12741	hypothetical protein
wgMLST	STMMW_12891 (yeaJ)	diguanylate cylase
wgMLST	STMMW_12941	putative aldehyde reductase
wgMLST	STMMW_12961	hypothetical protein
wgMLST	STMMW_13361	putative DNA/RNA non-specific endonuclease
wgMLST	STMMW_13381	membrane protein
wgMLST	STMMW_13391 (rfc)	O-antigen polymerase
wgMLST	STMMW_13571 (ydiD)	short chain acyl-CoA synthetase
wgMLST	STMMW_13591 (ydiS)	oxidoreductase FixC
wgMLST	STMMW_13611 (ydiQ)	electron transfer flavoprotein subunit beta
wgMLST	STMMW_13621 (ydiP)	AraC family transcriptional regulator
wgMLST	STMMW_13631 (ydiO)	acyl-CoA dehydrogenase
wgMLST	STMMW_13641 (ydiF)	putative acetyl CoA transferase
wgMLST	STMMW_13661 (aroE)	shikimate dehydrogenase
wgMLST	STMMW_13671 (ydiN)	MFS family transporter
wgMLST	STMMW_13681 (ydiM)	transporter
wgMLST	STMMW_13691 (ydiL)	putative cytoplasmic protein
wgMLST	STMMW_13822 (lpp)	murein lipoprotein
